,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,2030-2039,2040-2049,2050-2059,2060-2069,2070-2079,2080-2089,2090-2099,uuid
11863,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,5efcc73b-fd9b-4b30-bd3f-87fb71424b89
11864,0.0151406545355686,0.0076705612503623,0.0078006753161801,0.016377351322416,0.0281629656620903,0.0146215181489135,0.0136446585244111,0.0069985045777972,0.007203638937359,0.021563710425711,0.0173987035731554,0.0066673145579839,8c2e0d57-7a66-4a26-87f3-dbb5c72f0d5d
11865,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,90f3a0e9-faee-4ac5-b8f2-84534726483a
11866,0.0151406545355686,0.0076705612503623,0.0078006753161801,0.016377351322416,0.0281629656620903,0.0146215181489135,0.0136446585244111,0.0069985045777972,0.007203638937359,0.021563710425711,0.0173987035731554,0.0066673145579839,d6f45d6d-7fd2-4b9b-ab73-6411a03424b3
11867,0.0020687695690394,0.0019959502340701,0.0017280705169448,0.003381288937923,0.0026210881187595,0.0018665013417001,0.0024522337123309,0.0015436411670848,0.0016867489235786,0.0029499128754187,0.0029592059791369,0.0020750250008173,f67ca848-ec36-41cf-9c21-248728bb6a2b
11868,0.0049313891440442,0.0070986895117994,0.0041047092864494,0.0034499682174279,0.0130217702442138,0.0108008211918642,0.0239817364148373,0.0032812971215214,0.003812823604627,0.0240155248525504,0.0115359806879363,0.0124633709944742,864ac33e-4d42-4279-ba85-49bb22c15e73
11869,0.0175990002844773,0.0074924167125191,0.0096378344858314,0.0160322620118016,0.0093348036907588,0.0072259413526189,0.0063768597180313,0.0046212130352571,0.0040721666118642,0.0055178234803843,0.0040694156979889,0.0046747332963144,53866eef-045d-4f75-ba64-ae92f001312a
11870,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,d9cef4ea-3035-4410-b416-fb2d485df622
11871,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,ce199e93-9955-4032-91ba-cc5eaca272a5
11872,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,6ae0ecc9-0b4f-4fa5-bb00-760be39f7c46
11873,0.0151406545355686,0.0076705612503623,0.0078006753161801,0.016377351322416,0.0281629656620903,0.0146215181489135,0.0136446585244111,0.0069985045777972,0.007203638937359,0.021563710425711,0.0173987035731554,0.0066673145579839,f20b9cfc-9cb8-492d-836d-59abd70443fc
11874,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,31a80021-b9ed-4277-a844-4e70826a8697
11875,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,ae2dc224-de15-4c08-9217-f22d6a22b5cb
11876,0.0041429639059564,0.0065391355685105,0.0038367802481285,0.0065887498233738,0.0057555268189929,0.0036435755824548,0.0018685151636043,0.0013551919282416,0.0011319409957631,0.0014358781279801,0.0019282811496487,0.0012850875652454,9d602931-8232-4e7c-b9ff-822b5eabc60b
11877,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,88994b13-c84c-49e7-8ea6-d43c5ce46a0f
11878,0.795895862028089,0.983296363233134,0.711985832448575,0.810559078327569,0.646486028672318,0.653064902695825,0.390610604389944,0.320067454069523,0.397972159795209,0.28786569549093,0.467557259605688,0.405355161495606,1ff6ec98-a17f-438a-b015-6e7d441c1e60
11879,0.0725307125337879,0.0931858680605708,0.0838964242749734,0.102867331605383,0.0976277151098786,0.102902539275658,0.0949587236392969,0.117788254663041,0.0986872510782658,0.0956069858249393,0.0867233505739893,0.0997054579020116,830f4bc9-0841-4546-8cda-d353008eca17
11880,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,363f0353-9f8f-42d3-9254-4420501d4c13
11881,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,9b03f36d-5e2e-4c83-8cef-b3a4dce159fd
11882,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,5ae6257d-1c62-4899-92de-45d1c0a3c4a1
