,lat,lng,zip_code,uuid
3472,41.665,-72.7692,6051,61a2d9ef-2eaf-4025-b743-85cfdc87e6e3
3473,40.7556,-74.2185,7018,8c79565a-156e-4de7-89d5-1fad821238aa
3474,42.7215,-71.4954,3062,4c9c2404-9271-4a80-bea3-8046363eb17b
3475,40.2229,-74.3007,7728,499a8548-fc2a-4eb5-89a3-00f74686061d
3476,40.0765,-74.2021,8701,46b991eb-012b-4463-9ce9-d5b9ca44d245
3477,42.4188,-71.0044,2151,622afad9-96a0-451a-a076-1129cc903bce
3478,42.3631,-71.1033,2139,b7e9d458-b526-4b63-9e7b-5a7f334f3ad4
3479,41.061,-73.5493,6902,f9ffee5e-7cd9-4076-9529-7cdbe61b41b3
3480,40.7676,-74.1695,7104,679c85d2-8839-45ca-8fdc-10f664c461eb
3481,39.6478,-74.9514,8094,ba62f4fb-6dc2-4ce2-a142-bbd5b4f3a028
3482,41.8428,-72.7407,6002,80f8cf1a-dbcb-4d95-a382-f1db78b447f1
3483,40.7442,-74.1517,7029,d63df529-1de0-4a39-bf6a-93a9c0c209b0
3484,40.4861,-74.4473,8901,a1ea226b-ae77-4d42-8070-9b95ed972006
3485,42.3702,-71.1777,2472,f2aaeefe-3700-48d0-98a8-d283be217588
3486,41.3768,-73.4601,6810,f647b91a-5e29-4499-8474-abb47069a3c2
3487,40.0399,-74.1255,8723,b2a34609-bc34-4160-9785-b6f791b865be
3488,41.3768,-73.4601,6810,23622733-eea7-47e0-82b7-5211d7c5e799
3489,41.4267,-72.9138,6518,5c63a541-9bb2-4885-b7a1-c170e50371a2
3490,39.8546,-75.1873,8086,bb0527fd-9703-416f-8ce1-5c62dda4af95
3491,42.1292,-70.91,2370,76954351-6054-4848-9c70-8c7c201468f7
3492,41.687,-72.7308,6111,3442d18b-f865-4b68-99e0-ce2abea816f4
3493,40.8215,-73.9795,7020,1b53d6ae-60a9-45d9-9c91-13dee8c136f2
3494,41.2237,-73.0259,6460,d547e711-fc17-4b3f-aa74-e0588cc3e7de
3495,40.7351,-74.0685,7306,69e480b5-6454-4d04-9fb0-4570ff55fd6a
3496,34.1558,-118.5174,91426,667a82b8-e83d-4173-8c95-40975acbb333
3497,40.5013,-74.5325,8873,1ad5f602-6cac-49aa-871e-151863b7c4c2
3498,42.456,-71.0593,2176,d1f9ece1-5327-4451-8052-80797d37a5c9
3499,42.0878,-70.9987,2302,26145340-b6d1-4590-b6c3-168723847f7b
3500,40.8469,-74.0394,7643,6dd01765-1a72-4644-8c55-55e90dfba423
3501,40.8469,-74.0394,7643,78916560-ac0e-4906-8063-ea6d1c20c928
3502,40.8469,-74.0394,7643,d32da3bd-73d6-4077-b48e-3bf21b51837a
3503,40.2954,-73.9914,7740,7821354e-6d0a-427a-82b6-0b832cbd5313
3504,40.4861,-74.4473,8901,48fde563-fdd9-4979-b2ae-dc803d14182b
3505,40.6988,-74.3248,7081,aa6cfbed-87fc-4e0e-a1f6-463349a260c3
3506,40.3338,-74.5836,8536,50acfa96-8b92-4f6a-8b80-2fffbceb678d
3507,41.3059,-73.1393,6484,357e7322-f8ca-49ce-a978-f70c1f9cba29
3508,41.6575,-72.6633,6067,9cc90900-c180-4fae-8107-24d70f8697a6
3509,42.2862,-71.071,2124,562a45f9-2658-4b78-b8df-be74772ad5a8
3510,41.372,-72.9418,6514,85ad0f25-5f33-4d4f-a8d3-f57a5cfb6b8d
3511,41.827,-71.5198,2919,2b4ee64c-79b9-4e2e-82a4-514c8ff5b5e5
3512,43.0532,-71.0745,3042,43cd9c41-be59-4fb6-affa-44673f5b112f
3513,39.8671,-75.0296,8045,11c64644-ce78-4fb4-ba80-b1c6702b7b50
3514,42.3933,-71.1333,2140,cf958c31-cd74-49d7-8f95-ea66bb76023c
3515,40.631,-74.4312,7060,18b5d0e4-53ee-4c3f-8d93-30982f58ccf5
3516,40.7338,-74.2761,7040,5d13729e-246d-4a8e-b2ca-67d1ecdb4305
3517,39.6478,-74.9514,8094,ae66e1d6-3a05-4ced-8f77-97dbd36e728b
3518,42.3585,-71.13,2134,df0fd903-5a3c-499b-98a0-c86c3381a3c9
3519,42.338,-71.0718,2118,e6a15e74-d4c9-4319-8f83-157811aecf8b
3520,41.3183,-72.9264,6511,70f5fe4a-5b6b-4e79-999c-e6892f0955f9
3521,40.6309,-74.5141,7059,1b54ef6f-5200-4269-b450-3ae6f5bf8f72
3522,40.88,-74.1446,7011,70b11e1c-cd26-44e6-988c-5c2f40aaa17e
3523,41.372,-72.9418,6514,adf1ea0c-99cd-4a5e-b87d-1676e38799e8
3524,41.5474,-72.6585,6457,37dd2392-a356-401e-bd3d-4e065b780cc0
3525,41.5474,-72.6585,6457,877877f6-c21b-4f03-8125-9aba158e23df
3526,42.4305,-71.0574,2148,df01b1bd-e28a-4bcd-abc7-290f74b9c691
3527,42.4305,-71.0574,2148,d27ee503-6f3a-4202-b74f-1123329d0fd9
3528,42.4305,-71.0574,2148,09e90262-5944-4e73-bd16-1f1c3e9d9192
3529,42.456,-71.0593,2176,5b92bb20-9c6e-4690-be82-89c5a96c7faf
3530,41.0941,-73.4328,6854,bd33cae3-f6fd-4116-95c3-0ab2f9dda856
3531,42.471,-70.9405,1902,19bee663-a293-4d89-a97a-17daff0dca33
3532,41.1272,-73.4433,6850,292163c5-ef50-47df-86a2-72001a9dae51
3533,40.0192,-74.9489,8075,d7d87ac1-68fd-4fb0-b543-4d95eda5dd0a
3534,42.3435,-71.1227,2446,08ffbc04-d0b7-45a8-8933-5496f9a62d5c
3535,42.3489,-71.1565,2135,562d5b2d-c5b7-4d8d-8247-20979c25ae3b
3536,40.8215,-73.9795,7020,9b1d18fc-cbd1-475c-b98a-21b08014160e
3537,39.4433,-75.2554,8302,3a2da3cf-8156-4e12-805e-6d38828364c5
3538,40.4861,-74.4473,8901,d2b2160a-fa54-46f4-a8e4-821dbd93bc2e
3539,42.9407,-71.5309,3110,842f8eb0-984e-4e3c-8847-8683303ba60a
3540,39.8445,-74.9532,8043,baa05d17-2af1-4fa3-a838-bb67dc74214b
3541,41.4267,-72.9138,6518,1ee3a3a8-4a4a-4bd1-ad7f-e867dc0c0c20
3542,40.7556,-74.2185,7018,45af88f9-e236-4316-ad85-0ae16b92e3dc
3543,40.7556,-74.2185,7018,56c4a19a-87a7-4743-bfda-fe2834392624
3544,41.2237,-73.0259,6460,5d205b68-c750-4857-872d-9a68edde9d30
3545,40.7556,-74.2185,7018,3a70ed9a-34ad-4ae8-a4fd-6312feea5130
3546,40.4118,-74.2499,7747,f05d9252-a50e-49e3-b537-045a1a64d872
3547,40.8918,-73.9736,7631,141598aa-805f-4be9-8e38-015efc05f3e9
3548,41.0876,-73.5444,6905,6326d1b8-0069-4a14-a4f6-21fcce9a49fb
3549,40.7608,-74.1881,7107,381d5b27-0ef0-4f20-b26e-fd6aacedfa6c
3550,41.3026,-72.3883,6475,bdb4fb63-aa07-4ed5-8d25-4f43cd671b9f
3551,42.3703,-71.0825,2141,ea67ae38-fbf9-439f-8f46-50b23c2046b4
3552,42.2681,-71.6145,1581,a016ee58-b16f-4c91-a7a6-1eec03c0eb3c
3553,41.6806,-71.1533,2721,84e5f5e5-69b7-4a64-8579-9110c35ab333
3554,42.2468,-71.0071,2169,418362af-c4b8-46a8-8dfb-48b665d312d0
3555,41.372,-72.9418,6514,a3de02ad-0df4-4dda-bda0-13d7f63a75e2
3556,40.6531,-111.9621,84129,5e738bfa-ecf8-4d8d-b9fb-921d7863caad
3557,41.3595,-72.0439,6340,1c003965-d28d-4213-b425-21f553147a4b
3558,41.4267,-72.9138,6518,b58d2c5e-41c4-46fc-a61c-0a12446b3bc3
3559,39.95,-75.0501,8109,658a9676-734d-4d2f-be55-2822121c5e57
3560,41.2716,-72.9666,6516,f0bb76f1-09ec-4bc1-b5cf-87d1fa58fa7b
3561,39.8786,-74.8969,8053,b7a54133-639d-4828-b92c-df1aaa60ada9
3562,39.8055,-74.9997,8021,8566b0f1-af4a-4753-881f-3f21db0fae16
3563,40.0859,-74.1164,8724,87f71854-82e3-4df9-bc85-bab960dd52e9
3564,42.1194,-71.1021,2072,e5c17c35-48c9-4b32-bfe5-6cc74163fb4b
3565,42.0862,-71.411,2038,e53eed6b-0b51-480c-94aa-220a8bb61a05
3566,43.0497,-71.1922,3077,76e0d91a-6200-4863-8e6a-d3c1e194c238
3567,40.8192,-74.1574,7110,88af28a6-36a3-4626-99b7-3940b5e36cf0
3568,31.2135,-82.3543,31502,ca1cde0a-6eb6-425c-8de7-b1397a4fc292
3569,40.7879,-74.0112,7093,48b7b4d8-87ff-4b57-a2cb-6e3430cbd4c2
3570,40.4861,-74.4473,8901,3addf3f9-f21a-4f4d-8ec7-58532b1fc508
3571,41.6894,-72.7886,6053,432becd4-1902-4a3a-acb5-f4b9192a93ea
3572,41.5474,-72.6585,6457,c1dbdc7b-2ebd-4245-9d35-1ce04c44697a
3573,41.2716,-72.9666,6516,6fe280d4-917f-411c-b384-72e818f44f05
3574,41.061,-73.5493,6902,9e2b87b5-d4f8-4bbe-936f-6b6396a5fbf0
3575,41.4392,-73.0568,6403,7071153d-0d8a-4962-b7ec-3f5cd5e44073
3576,43.4079,-70.4735,4046,de7635f5-8d9d-46d5-932f-b73f87e59289
3577,39.5016,-75.0264,8360,a7e1bdc4-7044-42d0-8746-3f9dc01311e1
3578,39.564,-75.0467,8344,4ec56f6c-c03f-485f-8a39-753ae9e104a9
3579,40.0765,-74.2021,8701,160b4f27-7eb9-47ba-b209-a1e1e9a09348
3580,41.2395,-74.6087,7461,5c0d97ef-ba51-4b8c-bf62-d24700b776f7
3581,40.2996,-74.074,7724,33b070ca-6337-4081-a33e-404be6cd6d38
3582,40.633,-74.8807,8801,2bbd18e2-3f49-4df1-98ef-efe01191adf5
3583,42.3469,-71.1025,2215,d9279899-50b9-48d6-bfb5-538c99f58760
3584,40.436,-74.2355,7721,05bfa2f9-76d5-46fa-86c5-a5076a63bfef
3585,39.9152,-75.0615,8108,2b1f44ad-993f-45ed-a4b6-01f13adb918c
3586,39.8786,-74.8969,8053,fb4c1380-9381-451a-80a1-af718571d496
3587,39.5016,-75.0264,8360,a07a7dd1-6540-4cb4-83c5-d87eb2b6c7fd
3588,39.778,-75.0552,8012,83b90ead-8ee8-4d81-a93e-fe1594b43184
3589,39.9896,-74.8021,8060,e55f7fb3-69a8-4713-91b6-c756f57236ce
3590,42.3495,-71.5482,1752,b0aa8af7-8e7d-4493-a8bc-f05b49b6af9d
3591,40.8192,-74.1574,7110,4273c2a9-701f-4133-8e38-1b2c182b9ad0
3592,39.975,-75.0476,8110,c7df5aff-ebf5-441e-8b60-d2f2951bdf67
3593,39.9312,-75.0244,8002,c94389da-397b-4f25-b3d6-2778fe71747b
3594,39.7838,-74.3306,8005,c4cba29c-3cb7-4b1d-a947-ca6a587b15b3
3595,41.061,-73.5493,6902,74be90a4-97f4-431c-baad-b928ef2a4c33
3596,40.3458,-74.4247,8831,1496feb2-a919-4ead-bfd4-63ac28a84d53
3597,41.7665,-72.6731,6103,d0acddec-c46b-4618-b134-3fa48808be09
3598,40.7682,-74.235,7050,48336d21-3520-43dd-b84e-a04929840143
3599,33.1623,-96.8398,75033,4a9a2c0d-959d-48a4-adb3-58633eb8e670
3600,40.6988,-74.3248,7081,a0da875d-c2f2-4416-ab8c-96049cecf247
3601,39.9782,-74.9415,8057,d2d5721b-d08b-4b66-bf5b-3c0e231dcbc2
3602,39.7857,-75.1843,8051,977645bf-f363-4361-aeee-4f94e1a35352
3603,40.696,-74.0853,7305,9359fd85-2b5a-4473-b200-f983bc7f4c6b
3604,41.4598,-72.125,6382,7449974e-82cf-42a1-8463-2ae995858c7c
3605,43.6309,-72.225,3766,a7b10352-e73f-4e16-ab87-55425e6a1363
3606,41.0353,-74.0423,7656,edee007c-2ae5-42cd-92dd-86c2e768bde1
3607,41.0353,-74.0423,7656,029f564e-a24b-48fa-89ea-22568b8cf01f
3608,40.9267,-74.0388,7661,4d90e8cc-a1e4-4c51-befd-b10992fe0ef6
3609,40.9484,-74.2449,7470,090daea7-995a-4a5d-83c7-62fa8613da7d
3610,42.7965,-71.0534,1830,21c4afce-aea2-4b84-8f42-dc8e12ff979b
3611,39.5016,-75.0264,8360,22f003e7-1437-484a-9ec2-a5c1b51fa062
3612,42.3489,-71.1565,2135,4bc3d946-44aa-40a0-a082-a1e1cdcadea9
3613,40.3338,-74.5836,8536,00f16d37-0dbb-4dce-b41c-850439bb22b4
3614,41.9699,-71.4191,2864,a90da3b8-e38b-415c-a088-f8acfdbbe01e
3615,41.1871,-73.1396,6615,b4a686ba-e5f7-401d-a9a9-8c74b75ed236
3616,42.3631,-71.1033,2139,253ee34a-e4f2-4858-8ca8-03f87f347bd7
3617,42.3631,-71.1033,2139,b25df069-ebe2-4553-8b6e-34ed66177b17
3618,42.3631,-71.1033,2139,d2cc2377-0035-446e-812a-f6e0fb6b509d
3619,41.3768,-73.4601,6810,15223dee-d7f3-4185-b4e9-a4f70443eb5e
3620,40.3338,-74.5836,8536,9f2d546c-e7c0-4a2d-ad80-d58679551efd
3621,41.8004,-72.2476,6268,3c8d7244-99ca-4b5f-9595-bb510a90a393
3622,41.1388,-73.4037,6851,13c378c0-3c87-4f30-8ffd-2f3ec9c28b20
3623,42.3495,-71.5482,1752,8327b555-cd26-46c5-9f75-a872c42fc033
3624,43.6309,-72.225,3766,a5731e6e-40cf-43f4-92aa-f6a6b5151818
3625,41.3183,-72.9264,6511,37b90a3f-8443-4091-8066-0b8730b687d2
3626,40.8918,-73.9736,7631,aa5be152-85a3-4899-a1f3-c1564e740ec5
3627,41.8428,-72.7407,6002,eb7d8bb3-0783-4613-b4b4-d7cd8fbc560b
3628,42.6899,-71.1616,1843,20f86b51-66bb-4a43-926b-f80a08e1b087
3629,41.3768,-73.4601,6810,5aa2b075-1bd9-46d9-8652-0ba08db2f0bb
3630,41.3595,-72.0439,6340,bd3134aa-9a01-4368-978f-0fe8906087b2
3631,40.2732,-74.764,8638,bc98bc5b-29ad-4f3b-83f6-2d82d3cbb021
3632,40.2954,-73.9914,7740,b7fcb0d8-7b08-498c-8ccc-f370fd54faa9
3633,40.8502,-73.9734,7024,f8e3192c-6ac4-4979-8ffc-1d9d4f00dd64
3634,35.1514,-111.6612,86005,50e24696-56f3-422c-88fd-e83ea4a6619e
3635,35.4672,-86.0702,37349,4fe0fdf0-2a37-4ff5-9fea-f2426455f48f
3636,40.3338,-74.5836,8536,6d1989cf-c7db-421d-b37b-4986f75af99f
3637,39.7857,-75.1843,8051,d6ba8ed1-515c-4890-9986-0399e4b6bb1d
3638,42.4305,-71.0574,2148,49488df9-abb3-4ef2-9597-be6540988848
3639,42.3512,-71.0614,2111,3c964a37-8673-499f-a213-0b1945a108c2
3640,40.5465,-74.4629,8854,7d3284f8-be7d-49a8-b092-63204503a380
3641,40.0399,-74.1255,8723,9a941d1f-8c89-443b-a2cb-9e6a84e87a71
3642,42.4455,-71.2362,2421,92824809-b35a-4d68-b712-ea871fa28896
3643,39.841,-75.0314,8083,6633f774-6651-42fe-b59f-9d2a120819e1
3644,39.8055,-74.9997,8021,dcee5456-f3c9-47a4-a545-3e58a83fb651
3645,39.8266,-75.1276,8096,2046d0ba-738e-4ca9-a21c-7ecbcf403524
3646,41.2599,-73.2099,6611,58623620-62bb-40a4-8bd6-0dbc0ca2eb8c
3647,41.8428,-72.7407,6002,6ca44b9c-8b57-4a03-9b72-6225bfe9821e
3648,40.5726,-74.6423,8869,e1f439fc-cdcd-409f-81d0-cc3f81bcfda5
3649,41.837,-72.4608,6066,a4104395-d704-4f28-a32e-14d32f6e2482
3650,40.0691,-74.8276,8016,1a28d525-064c-4fed-a084-4fdb6a40c608
3651,39.4525,-74.9671,8361,3c19db2b-d003-4347-9344-084863edadaf
3652,39.6996,-75.1187,8028,b5c81678-e6b8-465e-92df-c0f6bbc237c5
3653,39.8641,-75.0536,8007,28ac223b-7268-4859-b210-7c447cb2318a
3654,41.1272,-73.4433,6850,544731e2-106a-4abf-aac9-b7e3a6fcbc83
3655,40.5013,-74.5325,8873,1fcdea68-2f89-459a-a7f8-28c8daaf6bef
3656,42.6464,-71.1647,1810,eead5993-3467-4f50-b179-c16113c56acc
3657,40.0506,-74.9181,8010,4a0ae1a4-d97a-484b-ae5f-f360958ffc91
3658,41.687,-72.7308,6111,70707f2a-b4c3-4852-8ff2-55a03ffec33b
3659,41.687,-72.7308,6111,d8173e60-7ed1-4251-941e-cd4f64fd97d0
3660,40.7949,-74.1623,7109,7c9c3d58-9200-44ea-9909-1c9f74ff3c2f
3661,42.1194,-71.1021,2072,d24ecbb1-ead6-488e-9b34-33a128a82f4d
3662,41.7741,-72.7035,6105,11adc0c5-6146-489b-84d8-1b4c1cf598f2
3663,40.5013,-74.5325,8873,4d39092c-fe44-432a-906c-dfa0b0aafc8a
3664,40.631,-74.4312,7060,7ff76a8e-ee8d-46ee-a31c-7b7f7dc36029
3665,29.6092,-82.372,32614,4597e3b8-9c6f-47d9-b8b9-d2c418d7ab47
3666,45.4884,-122.8145,97003,326661af-40ef-44cb-9540-411fe3a035a4
3667,39.9312,-75.0244,8002,6152bb3e-c34a-4bbc-9be7-a83c01d08657
3668,39.8266,-75.1276,8096,67016606-d417-4d67-b43f-f613d2c523fd
3669,40.4118,-74.2499,7747,54ad2d84-2f13-49cf-bb3b-4d588fc905c2
3670,42.3435,-71.1227,2446,2b6b7ad4-5e0d-4ad4-b975-78f05e5b8234
3671,41.4236,-73.4845,6811,ae04b5fb-5395-4f19-b809-9ff3e4b16ad4
3672,39.7363,-75.1333,8071,7c5c6b5d-b1a5-422b-9d40-93e001865b40
3673,39.8055,-74.9997,8021,0093acc7-5131-417e-bf42-60308f4507c2
3674,44.3848,-73.2103,5482,3523eb4f-ac85-4c59-8d9f-5aa405ccf49b
3675,43.9961,-73.1846,5753,bf6f7fe1-ceec-4e63-b9cb-5bf53295f0d5
3676,40.7453,-74.032,7030,8ef09f2c-8f36-4299-a34c-836fbe9bfbac
3677,39.6375,-75.5059,8070,014c19f2-404b-4b83-8a95-e66dd2bd579a
3678,39.8055,-74.9997,8021,1116c9d3-5390-4196-a051-f6d8a524890e
3679,41.665,-72.7692,6051,36c7ce37-5979-4a30-b473-d72e4f0fdae9
3680,41.3595,-72.0439,6340,c6dcb191-9b75-4ab2-8010-b911f31a4a57
3681,42.1844,-71.1953,2062,de3fe561-78cc-4ef6-b835-3a70a5bdc261
3682,43.903,-69.9809,4011,4ba10804-e923-458f-8b10-0842457ab95c
3683,41.7005,-72.6721,6109,0282c0a1-1b69-491b-ba76-3af125819bad
3684,43.9677,-69.9739,4086,c300834b-469b-4354-b302-2a917b764d4d
3685,41.8901,-72.8259,6070,4fc13334-affd-4ff3-92c9-d81aa4169729
3686,40.0765,-74.2021,8701,bc3f58d5-1cdb-4c59-8f43-35b5b61c8674
3687,42.5915,-71.3555,1824,d68faf5b-a136-4245-99fc-c1d7bff217f1
3688,41.5631,-73.2084,6798,3ae22477-0bfd-49b6-9a6e-62cb802546c5
3689,41.0531,-73.5379,6901,6ce27de4-742a-4bba-b59d-5cb75d12c8ca
3690,39.975,-75.0476,8110,e4e450e2-2acb-475a-8a0e-20394b497b60
3691,40.6265,-74.4552,7069,0b68c11e-1a61-41f9-b832-6b4b9313fa1a
3692,42.4305,-71.0574,2148,d885ae5f-94e9-4c6e-982c-1f50688bbc6e
3693,42.3469,-71.1025,2215,71520c01-fcf5-4408-83ef-8cfcad97af45
3694,41.5474,-72.6585,6457,a61ecc65-49ab-4c63-b50e-ea52fe27834c
3695,42.5351,-71.1055,1867,716f17a4-0275-435a-9edf-dfaae1b4d99e
3696,40.1528,-74.0364,7762,d4d55e9d-b71e-480f-aebc-6b77b13b98df
3697,40.7453,-74.032,7030,2c302d99-fa3c-4f2f-9c16-0dd9206ce0a2
3698,41.3068,-72.9252,6510,88421544-1f8a-47d5-8eb2-5a9ff4a1e2c5
3699,41.061,-73.5493,6902,3d17de12-106e-4e6d-a32f-f9140f292e95
3700,42.0811,-72.5578,1108,61084705-4f4c-4b73-9d26-c7cb31cf699b
3701,18.1808,-66.1122,961,f9aceac4-ee79-494e-aa0b-ff2a7bd7e5d3
3702,42.0811,-72.5578,1108,ac7eb12c-ba46-4aaa-b684-7a4ddb456d0f
3703,41.7043,-72.5377,6033,8552c29c-a78d-44e3-ab3c-283f94bd190a
3704,41.3595,-72.0439,6340,f9107d49-5cfb-4e39-b17b-eafa73b8d514
3705,41.4596,-72.818,6492,371c7b91-0e8d-4fb6-8ff7-d46d10624f7b
3706,41.5523,-72.0921,6360,69cf3cb2-ee6a-44e7-9087-f4ae08582d58
3707,41.3514,-72.1063,6320,30c5b59d-c519-456f-bbc8-988f0646dfae
3708,42.6996,-73.0936,1247,c78c7bbf-24de-40bb-b23a-0c37c12ed07b
3709,40.0506,-74.9181,8010,0ac8ef1b-5722-453d-b960-e0c16d8ec4d0
3710,39.8641,-75.0536,8007,09932d0b-7a8f-4c39-9637-d1e671ed9d0d
3711,39.8055,-74.9997,8021,bc83e02d-464f-42f0-8f8d-2cb31953b42d
3712,39.841,-75.0314,8083,caa9a424-2d92-4ee8-a139-d687202eb9c8
3713,40.7949,-74.1623,7109,9fae6888-a3f4-49c0-ae61-458e195263a0
3714,39.8266,-75.1276,8096,c6c1d8f7-a953-4fa9-84cc-68de7d0c1235
3715,39.9206,-75.1123,8104,121ca1af-c966-4cd9-98a1-23ab61598910
3716,39.8445,-74.9532,8043,28095c80-ce26-4ddd-aea4-1346397ba63a
3717,42.2866,-71.0248,2171,43ffe4d5-9e5a-46dc-9b08-4cd1d3999140
3718,42.6464,-71.1647,1810,1c6ce9cc-d313-449c-a315-c34d3c76ade2
3719,40.4118,-74.2499,7747,57ce7d51-4b0b-4726-ae07-4ef37ef2b90b
3720,42.3495,-71.5482,1752,1d2feb66-93db-4832-9138-aa0b60c946b5
3721,42.3849,-71.5328,1749,2e68e65c-5a13-40d2-8ee0-cb0c9bc6cdbf
3722,42.052,-71.8479,1570,c7056322-2a66-404d-b55d-5b6bb2ade730
3723,42.6464,-71.1647,1810,6f72a844-d4b9-4b5c-b81f-2d463cbf845b
3724,41.2716,-72.9666,6516,a5f2e2ba-8e1f-4a52-9eca-c00269217df3
3725,41.837,-72.4608,6066,f7169989-cf79-4d41-a379-927cf4e87020
3726,42.1179,-70.9586,2351,0dfa8de0-8bd0-4638-b666-301b52ba8da2
3727,40.3616,-74.263,7751,3527c21e-5ef6-4529-88c2-11ddb29282ae
3728,42.1194,-71.1021,2072,a757abfa-1469-4ba4-962c-b64317b4238d
3729,43.903,-69.9809,4011,1d282c07-079f-47e5-9f5a-f0d942553dcd
3730,45.4884,-122.8145,97003,d7efddbf-3001-4090-8f65-2727291a3ca1
3731,43.9677,-69.9739,4086,f0c27c8f-5db5-41b0-bbae-9eb4288f7d17
3732,41.5579,-73.0519,6701,31e8edc3-983a-4752-baaa-1cdffb2dce25
3733,45.4884,-122.8145,97003,ee2dea8d-0883-43bb-b81c-82508727d02f
3734,42.2724,-71.8495,1602,8ceeb9f3-9c70-4f15-9cb8-9378a5d62462
3735,39.8786,-74.8969,8053,1d0c6dc0-2558-4bec-8725-725a460a2093
3736,43.0067,-71.4926,3102,feda7c7f-e96b-4c5c-8446-e0ae7f03a878
3737,42.2813,-71.4287,1702,86b6c4da-679a-43b4-859a-13537bdc044d
3738,40.5465,-74.4629,8854,53cfef46-d1fa-492b-aee7-3d4cada168b1
3739,42.2468,-71.0071,2169,6501aa14-9e15-4487-ae11-aeb81ecf9cf0
3740,41.7314,-71.1164,2720,c874c227-f458-4ac0-8854-694dcfafbc5b
3741,42.4867,-71.1543,1801,ac1212aa-c6cd-4137-92f5-f25e865d60b5
3742,42.1844,-71.1953,2062,f9669f5b-df3a-4b63-b052-fa2a378a068f
3743,41.687,-72.7308,6111,24c157bb-1c86-4e0d-82b0-fbd79517d503
3744,41.687,-72.7308,6111,16b012d7-5a3a-4d2e-a3dc-ea0bc094d6ec
3745,39.6375,-75.5059,8070,79795164-0842-48c2-a981-8634c56fa0c1
3746,42.6464,-71.1647,1810,74bc91ab-88d9-46d7-8126-567e113b56bd
3747,42.5659,-71.3044,1862,26510ade-8390-4495-bb21-3be39fc36646
3748,42.7965,-71.0534,1830,fb1a9f76-3caa-4f50-a364-da6368269c61
3749,42.0558,-71.1216,2356,de8ca273-6b97-4fdf-9703-3ebeafcac8e4
3750,42.7902,-71.2199,3079,e9d298a4-22ca-4718-96a0-1d5f6d55d9f5
3751,42.2813,-71.4287,1702,6949c567-57c8-4464-84c5-f002a6c6ffc9
3752,41.7741,-72.7035,6105,fdc6ee1a-d795-4584-b958-54d59dd44d54
3753,40.7351,-74.0685,7306,d48d34f2-1df2-4f66-8b11-d6dacb80d525
3754,43.2027,-70.8909,3820,942c9cbd-3edc-4e56-8987-39b47266aebd
3755,42.0595,-72.4991,1028,e1976f8e-5195-48dd-9354-f50e783e22c1
3756,42.3495,-71.5482,1752,98c4cafa-2ca2-40e5-a553-699356b0dfe1
3757,40.8788,-74.1075,7026,680843c3-d23d-4268-8d85-f692ff3c360b
3758,42.5739,-70.9505,1923,1877a0de-8fb5-47ed-a512-b03433993823
3759,40.6988,-74.3248,7081,27501834-aef2-4fc5-b60e-65776b9464bf
3760,43.6954,-70.2921,4103,195765c5-6582-495e-8195-6b49eafd9573
3761,41.533,-72.7742,6450,5e429dce-c47a-4f16-9aa6-138e7f85e10d
3762,40.7689,-74.0212,7086,04756c7e-4700-4f5d-820c-9c6c7f4c0bfa
3763,40.7949,-74.1623,7109,a371b6bc-b86c-4b2e-9aee-d659e70e6bb3
3764,40.0765,-74.2021,8701,5d88e660-bf61-4a55-a8ee-88a673cbed30
3765,41.8706,-71.3891,2860,461cd9ce-25fd-4e3d-9e54-fa02d163f09b
3766,39.7363,-75.1333,8071,e9d86690-041a-488d-8038-705a8940f01d
3767,43.1098,-70.9023,3824,f43ff47e-b485-4e0d-afd4-a119ccbbc420
3768,39.7334,-74.9786,8081,dea7c422-6c10-49da-ab6d-737aff8af056
3769,40.5726,-74.6423,8869,5aa108e7-e265-4a2a-b54b-b5bacc961908
3770,40.5139,-74.3474,8837,4bb8e815-027f-4e38-af1c-9b11b8af2cd1
3771,41.533,-72.7742,6450,140dba21-cd6d-4b04-ae02-a84cc58e2ffb
3772,39.9516,-74.9946,8052,971cef6d-96ba-4108-b41f-1d196fc0b697
3773,39.9896,-74.8021,8060,9856cc91-e93a-49fa-b205-207dbc417a86
3774,39.3648,-74.4342,8401,1e1edb5f-1af8-4a5f-a6cc-cedd64a052c0
3775,40.2229,-74.3007,7728,3b2d1848-1496-47f8-9548-6a44140e66e2
3776,42.1213,-72.6057,1107,b30c5761-bad1-4ce3-b519-c52ac318f655
3777,42.1213,-72.6057,1107,7568d12b-420d-48f8-aa9f-f548998075af
3778,39.8786,-74.8969,8053,8258a14f-a48a-49d2-be44-608d58e5d072
3779,42.3495,-71.5482,1752,141062f6-47c9-46b6-8dc6-9f51cb0e0215
3780,42.0662,-70.8014,2359,c28a2aa1-9ae4-44a9-b438-77654638c3da
3781,42.0159,-71.2194,2048,b42baa9c-bd61-40f4-91d2-62e29a66a948
3782,39.9312,-75.0244,8002,652e7fd3-b20d-49c3-a8da-31365a9bc982
3783,42.5039,-71.0656,1880,549a48c7-17cf-44f1-9d65-3ba44cb97469
3784,40.8892,-74.0466,7601,f94d36c4-a254-4065-af41-c4ca33e7b814
3785,41.781,-72.6206,6108,94826eca-211b-444d-8f33-1194329bd49c
3786,42.3435,-71.1227,2446,634eade6-a571-4167-af73-24df4e74d556
3787,42.3489,-71.1565,2135,eeae6d52-fb80-4c9c-af80-e49f5fdd7886
